parent_company,lens_id,date_published,title,applicants,climate_codes,abstract
Apple,019-803-474-005-276,2020-05-20,Verfahren zum Verketten von Medienverarbeitung,APPLE INC,Y02D10/00; Y02D10/00; Y02D10/00,"Eine Ausführungsform eines Systems kann eine Mehrzahl von Medieneinheiten, einen Prozessor und Schaltlogik einschließen. Jede Medieneinheit kann konfiguriert sein, einen oder mehrere Befehle auszuführen, um ein Anzeigebild zu verarbeiten. Der Prozessor kann konfiguriert sein, eine Mehrzahl von Medienverarbeitungsbefehlen in einer Warteschlange zu speichern. Die Schaltlogik kann konfiguriert sein einen ersten Medienverarbeitungsbefehl aus der Warteschlange abzurufen und den ersten Medienverarbeit"
Apple,021-933-752-211-473,2020-05-12,ROHC HEADER COMPRESSION FOR MPTCP,APPLE INC,Y02D30/50,本发明公开的一些实施方案涉及用户装置设备(UE)以及用于在启用了MPTCP选项的TCP包上执行ROHC标头压缩的相关方法。在一些实施方案中，压缩器可确定根据启用了多路径传输控制协议(MPTCP)选项的传输控制协议(TCP)格式化了数据包流的第一部分。所述压缩器可与对应的解压缩器建立上下文，并且可基于所述上下文来在三种压缩模式中的一种压缩模式下操作。在一些实施方案中，当所述上下文指示所述对应的解压缩器支持对启用了MPTCP选项的TCP数据包的解压缩时，所述压缩器可在第一压缩模式或第二压缩模式下操作。在一些实施方案中，当所述上下文指示所述对应的解压缩器不支持对启用了MPTCP选项的TCP数据包的解压缩时，所述压缩器可在第三压缩模式下操作。
Apple,025-106-139-574-491,2020-05-19,"APPARATUS FOR FINGERPRINT SENSING, COMMUNICATION DEVICE, AND FINGERPRINT SENSING APPARATUS",APPLE INC,Y02E10/549,本公开涉及用于指纹感测的装置、通信设备和指纹感测装置。一种用于指纹感测的装置包括由透明层覆盖的触摸显示层。触摸显示层可发射光以对触摸透明层的手指表面进行照明。触摸显示层对于从表面到下层的反射光为透明的。下层包括准直器层和像素化图像传感器。准直器层可准直反射光，并且像素化图像传感器可感测准直的反射光。准直器可准直反射光，以实现在触摸透明层的手指表面的区域与在像素化图像传感器上形成的对应图像的区域之间的一对一的成像比率。本公开的实施例能够保证指纹感测的性能一致性。
Apple,026-227-672-687-31X,2020-05-05,Electronic device display with monitoring circuitry,APPLE INC,Y02E10/549; Y02P70/50,An electronic device may have a flexible display such as an organic light-emitting diode display. A strain sensing resistor may be formed on a bent tail portion of the flexible display to gather strain measurements. Resistance measurement circuitry in a display driver integrated circuit may make resistance measurements on the strain sensing resistor and a temperature compensation resistor to measure strain. A crack detection line may be formed from an elongated pair of traces that are coupled at
Apple,029-180-627-766-426,2020-04-28,Flexible battery structure,APPLE INC,Y02E60/10; Y02P70/50,"A number of different battery cell configurations are disclosed. Flexible battery cells are used to form a flexible structure capable of bending and flexing to accommodate movement of components of an electronic device. In some embodiments, the flexible battery cells can include cathode and anode layers joined together by a separator."
Apple,041-790-625-232-714,2020-05-05,Intergrated multi-touch surface having varying sensor granularity,APPLE INC,Y02D30/50; Y02D30/50,"This relates to an event sensing device that includes an event sensing panel and is able to dynamically change the granularity of the panel according to present needs. Thus, the granularity of the panel can differ at different times of operation. Furthermore, the granularity of specific areas of the panel can also be dynamically changed, so that different areas feature different granularities at a given time. This also relates to panels that feature different inherent granularities in different "
Apple,042-418-527-979-73X,2020-05-12,"Apparatus, system and method for mobile station to save power",APPLE INC,Y02D30/70,本公开涉及用于移动站功率节省的装置、系统和方法。公开了用于对无线设备执行功率节省的装置、系统和方法。无线设备可连接到基站(BS)。无线设备可与BS建立非连续接收(DRX)，其中DRX包括具有循环长度的DRX循环。无线设备可与DRX循环长度相关联地从基站接收参考信号信息，其中参考信号信息根据循环长度被传输。无线设备可使用参考信号信息执行跟踪。
Apple,047-695-729-243-859,2020-05-14,System on a Chip with Always-On Processor,APPLE INC,Y02D10/00; Y02D30/50; Y02D10/00; Y02D30/50; Y02D10/00; Y02D30/50,"In an embodiment, a system on a chip (SOC) includes a component that remains powered when the remainder of the SOC is powered off. The component may include a sensor capture unit to capture data from various device sensors, and may filter the captured sensor data. Responsive to the filtering, the component may wake up the remainder of the SOC to permit the processing. The component may store programmable configuration data, matching the state at the time the SOC was most recently powered down, f"
Apple,047-987-314-643-644,2020-05-14,シャットダウン後にワイヤレス装置の位置を決定する装置及び方法,APPLE INC,Y02D30/70; Y02D30/70,【課題】シャットダウン後にワイヤレス装置の位置を決定する装置及び方法を提供する。【解決手段】周期的に非付勢状態を出て位置データを送信するワイヤレスデータ処理装置が開示される。ワイヤレスデータ処理装置は、その１つの実施形態において、ワイヤレスデータ処理装置を付勢状態又は非付勢状態に維持するための電源回路であって、ワイヤレスデータ処理装置がユーザ入力に応答して非付勢状態に入るようにさせる電源回路と、所定時間に達するのに応答してワイヤレス装置又はその一部分を周期的にパワーアップするタイマーと、１つ以上の指定の位置決定技術を使用してワイヤレスデータ処理装置の現在位置を決定する位置サービスモジュールと、１つ以上の指定の通信チャンネルを経てワイヤレス装置の現在位置を送信する送信スレッドと、を備え、前記電源回路は、現在位置が送信された後にワイヤレスデータ処理装置を２回目にパワーダウンさせる。【選択図】図１Ａ
Apple,053-578-791-760-093,2020-05-12,Deferred inter-processor interrupts,APPLE INC,Y02D10/00; Y02D10/00,"A data processing system includes, in one embodiment, at least a first processor and a second processor and an interrupt controller, and the system provides a deferred inter-processor interrupt (IPI) that can be used to wake up the second processor from a low power sleep state. The deferred IPI is, in one embodiment, delayed by a timer in the interrupt controller, and the deferred IPI can be cancelled by the first processor if the first processor becomes available to execute a thread that was ma"
