parent_company,lens_id,date_published,publication_type,patent_status,title,applicants,climate_codes,abstract
Apple,043-270-989-259-399,2022-10-06,PATENT_APPLICATION,PENDING,BATTERY PACK WITH ATTACHED SYSTEM MODULE,APPLE INC,Y02E60/10,Battery systems according to embodiments of the present technology may include a battery. The battery may include a first electrode terminal and a second electrode terminal accessible along a first surface of the battery. The systems may include a module electrically coupled with the battery. The module may include a circuit board characterized by a first surface and a second surface opposite the first surface. The module may include a mold extending from the first surface of the circuit board t
Apple,118-207-456-732-048,2015-10-22,GRANTED_PATENT,ACTIVE,Selection of acknowledgment timing in wireless communications,APPLE INC,Y02D30/70; Y02D30/70,"Disclosed is a method including communicating, by a mobile device, with a base station via first and second component carriers having different frequency bands and time division duplexing (TDD) configurations. The method may include receiving one or more downlink transmissions via the second component carrier. The method may include selecting a hybrid automatic repeat request (HARQ) timing sequence based on the TDD configurations of the first and second component carriers. The method may include"
Apple,122-873-559-868-289,2020-03-24,GRANTED_PATENT,ACTIVE,Surface stabilized cathode material for lithium ion batteries and synthesizing method of the same,APPLE INC,Y02E60/10,"A compound represented by LiαCo(1-x-2y)Mex(M1M2)yOδ, (Formula (I)) wherein Me, is one or more of Li, Mg, Al, Ca, Ti, Zr, V, Cr, Mn, Fe, Ni, Cu, Zn, Ru and Sn, and wherein 0≤x≤0.3, 0<y≤0.4, 0.95≤α≤1.4, and 1.90≤δ≤2.10 is disclosed. Further, particles including such compounds are described."
Apple,012-755-245-138-237,2020-04-21,GRANTED_PATENT,ACTIVE,Battery can,APPLE INC,Y02E60/10; Y02P70/50,"Aspects of the present disclosure involve various battery can designs. In general, the battery can design includes two fitted surfaces oriented opposite each other and seam welded together to form an enclosure in which a battery stack is located. To form the enclosure, the two fitted surfaces are welded together along the large perimeter. Other swelling-resisting advantages may also be achieved utilizing the battery can design described herein including, but not limited to, the ability to modify"
Apple,199-555-330-839-56X,2021-07-20,GRANTED_PATENT,ACTIVE,Bandwidth adaptation for wireless communication system,APPLE INC,Y02D30/70; Y02D30/70,"Technology for a user equipment (UE) configured for bandwidth adaptation (BWA) is disclosed. The UE can decode resource allocation information for a first radio frequency (RF) bandwidth including a primary subband available to the UE for data communication. Th 5 e UE can decode resource allocation information for a second RF bandwidth, wherein the second RF bandwidth comprises the first RF bandwidth and at least one secondary subband available to the UE for data communication. The UE can encode "
Apple,095-761-749-967-065,2022-03-08,GRANTED_PATENT,ACTIVE,Cathode active material with silicon carbide additive,APPLE INC,Y02E60/10,"A lithium battery cathode material comprises lithium transition metal-based material selected from lithium transition metal oxides and lithium transition metal phosphates, and crystalline silicon carbide residing at grain boundaries of the lithium transition metal-based material, forming conductive pathways along the grain boundaries, the crystalline silicon carbide being less than 10 wt. % of the cathode material."
Apple,058-243-143-825-343,2020-05-12,GRANTED_PATENT,ACTIVE,Serial data receiver with decision feedback equalization,APPLE INC,Y02D10/00,"An apparatus includes first and second receiver circuits and a decision circuit. The first receiver circuit is configured to generate a first data symbol from a particular input data symbol of a plurality of input data symbols included in an input signal. The second receiver circuit is configured to generate a second data symbol from the particular input data symbol. The decision circuit is configured to select, using respective values of one or more previous output data symbols, either the firs"
Apple,072-509-516-370-242,2022-08-30,GRANTED_PATENT,ACTIVE,Methods and interfaces for initiating media playback,APPLE INC,Y02D10/00,"The present disclosure generally relates to interfaces and techniques for media playback on one or more devices. In accordance with some embodiments, an electronic device includes a display, one or more processors, and memory. The electronic device receives user input and, in response to receiving the user input, displays, on the display, a multi-device interface that includes: one or more indicators associated with a plurality of available playback devices that are connected to the device and a"
Apple,003-502-204-224-612,2016-03-16,DESIGN_RIGHT,ACTIVE,Charger,APPLE INC,Y02E60/10,Newness and distinctiveness resides in the features of shape and configuration shown in the accompanying representations.
Apple,049-742-861-916-119,2015-07-02,GRANTED_PATENT,ACTIVE,Uplink coordinated multi-point,APPLE INC,Y02D30/70; Y02D30/70; Y02D30/70,"Disclosed embodiments may include an apparatus having one or more processors coupled to one or more computer-readable storage media. The one or more processors may be configured to transmit and/or receive channel state information reference signal (CSI-RS) resource configuration information, demodulation reference signals (DM-RS), uplink sounding reference signals (SRS), and power control parameters to support uplink coordinated multi-point (CoMP) operations. Other embodiments may be disclosed."
